currency_code,display_name,distance,duration,estimate,high_estimate,localized_display_name,low_estimate,minimum,product_id,surge_multiplier,lat,lng,time
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7788891429,-122.433725857,2016-04-18 17:14:58.220168
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.4,37.7788891429,-122.433725857,2016-04-18 17:14:58.220168
USD,uberWAV,0.0,0,$11-12,12.0,uberWAV,11.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.4,37.7788891429,-122.433725857,2016-04-18 17:14:58.220168
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7788891429,-122.433725857,2016-04-18 17:14:58.220168
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.6,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.6,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.6,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7837787143,-122.433725857,2016-04-18 17:14:59.130996
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7886682857,-122.433725857,2016-04-18 17:15:00.069574
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7935578571,-122.433725857,2016-04-18 17:15:01.113970
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.3,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.3,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,uberWAV,0.0,0,$10-11,11.0,uberWAV,10.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.3,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7984474286,-122.433725857,2016-04-18 17:15:02.054145
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.4,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.4,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,uberWAV,0.0,0,$11-12,12.0,uberWAV,11.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.4,37.803337,-122.433725857,2016-04-18 17:15:02.889815
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.803337,-122.433725857,2016-04-18 17:15:02.889815
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.734883,-122.424505214,2016-04-18 17:15:04.142914
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7397725714,-122.424505214,2016-04-18 17:15:05.292132
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.424505214,2016-04-18 17:15:06.337064
USD,uberX,0.0,0,$7-8,8.0,uberX,7.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.2,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,ASSIST,0.0,0,$7-8,8.0,ASSIST,7.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.2,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,uberWAV,0.0,0,$9-10,10.0,uberWAV,9.0,10.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.2,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.424505214,2016-04-18 17:15:07.172174
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.4,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.4,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,uberWAV,0.0,0,$11-12,12.0,uberWAV,11.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.4,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.424505214,2016-04-18 17:15:07.901114
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7593308571,-122.424505214,2016-04-18 17:15:09.052006
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.6,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.6,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.6,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7642204286,-122.424505214,2016-04-18 17:15:09.887828
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.76911,-122.424505214,2016-04-18 17:15:10.827811
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.76911,-122.424505214,2016-04-18 17:15:10.827811
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7739995714,-122.424505214,2016-04-18 17:15:11.770474
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7788891429,-122.424505214,2016-04-18 17:15:13.125879
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.7,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,uberXL,0.0,0,$12-13,13.0,uberXL,12.0,12.0,821415d8-3bd5-4e27-9604-194e4359a449,1.5,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.7,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,uberWAV,0.0,0,$13-14,14.0,uberWAV,13.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.7,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7837787143,-122.424505214,2016-04-18 17:15:14.401594
USD,uberX,0.0,0,$11-12,12.0,uberX,11.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.9,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,ASSIST,0.0,0,$11-12,12.0,ASSIST,11.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.9,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,15.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.9,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7886682857,-122.424505214,2016-04-18 17:15:15.423675
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7935578571,-122.424505214,2016-04-18 17:15:16.781291
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7935578571,-122.424505214,2016-04-18 17:15:16.781291
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7935578571,-122.424505214,2016-04-18 17:15:16.781291
