display_name,estimate,localized_display_name,product_id,lat,lng,time
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7935578571,-122.452167143,2016-04-18 17:14:33.617187
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7984474286,-122.452167143,2016-04-18 17:14:34.341648
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.452167143,2016-04-18 17:14:35.122273
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.452167143,2016-04-18 17:14:35.122273
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.452167143,2016-04-18 17:14:35.122273
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.452167143,2016-04-18 17:14:35.122273
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.452167143,2016-04-18 17:14:35.122273
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.452167143,2016-04-18 17:14:35.122273
uberTAXI,180,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.803337,-122.452167143,2016-04-18 17:14:35.122273
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.4429465,2016-04-18 17:14:36.036739
uberXL,240,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.4429465,2016-04-18 17:14:36.036739
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.4429465,2016-04-18 17:14:36.036739
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.4429465,2016-04-18 17:14:36.036739
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.4429465,2016-04-18 17:14:36.036739
uberWAV,720,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.4429465,2016-04-18 17:14:36.036739
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
uberWAV,840,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.4429465,2016-04-18 17:14:36.985178
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
uberXL,240,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.4429465,2016-04-18 17:14:37.775210
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
uberXL,240,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.4429465,2016-04-18 17:14:38.516877
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
uberXL,240,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.4429465,2016-04-18 17:14:39.397466
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
uberWAV,900,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.4429465,2016-04-18 17:14:40.228063
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
uberWAV,840,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.4429465,2016-04-18 17:14:41.109460
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.4429465,2016-04-18 17:14:42.105777
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.4429465,2016-04-18 17:14:42.105777
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.4429465,2016-04-18 17:14:42.105777
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.4429465,2016-04-18 17:14:42.105777
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.4429465,2016-04-18 17:14:42.105777
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.4429465,2016-04-18 17:14:42.105777
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
uberWAV,720,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.4429465,2016-04-18 17:14:43.097994
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.4429465,2016-04-18 17:14:43.855355
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
uberWAV,840,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7837787143,-122.4429465,2016-04-18 17:14:44.651276
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
uberWAV,960,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7886682857,-122.4429465,2016-04-18 17:14:45.574526
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
uberSELECT,180,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
UberBLACK,120,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
UberSUV,120,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7935578571,-122.4429465,2016-04-18 17:14:46.448935
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7984474286,-122.4429465,2016-04-18 17:14:47.277810
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.4429465,2016-04-18 17:14:48.556497
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.4429465,2016-04-18 17:14:48.556497
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.4429465,2016-04-18 17:14:48.556497
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.4429465,2016-04-18 17:14:48.556497
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.4429465,2016-04-18 17:14:48.556497
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.4429465,2016-04-18 17:14:48.556497
uberTAXI,180,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.803337,-122.4429465,2016-04-18 17:14:48.556497
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.433725857,2016-04-18 17:14:49.728578
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.433725857,2016-04-18 17:14:49.728578
uberSELECT,180,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.433725857,2016-04-18 17:14:49.728578
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.433725857,2016-04-18 17:14:49.728578
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.433725857,2016-04-18 17:14:49.728578
uberWAV,720,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.433725857,2016-04-18 17:14:49.728578
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
UberBLACK,120,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
UberSUV,120,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.433725857,2016-04-18 17:14:50.626187
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.433725857,2016-04-18 17:14:51.550231
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
uberSELECT,120,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7495517143,-122.433725857,2016-04-18 17:14:52.306263
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
uberWAV,840,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7544412857,-122.433725857,2016-04-18 17:14:53.139191
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
uberSELECT,180,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7593308571,-122.433725857,2016-04-18 17:14:54.073760
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
uberSELECT,120,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
uberWAV,720,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7642204286,-122.433725857,2016-04-18 17:14:55.097976
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.433725857,2016-04-18 17:14:55.981277
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.433725857,2016-04-18 17:14:55.981277
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.433725857,2016-04-18 17:14:55.981277
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.433725857,2016-04-18 17:14:55.981277
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.433725857,2016-04-18 17:14:55.981277
uberWAV,720,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.433725857,2016-04-18 17:14:55.981277
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.76911,-122.433725857,2016-04-18 17:14:55.981277
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
uberXL,660,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
uberWAV,660,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.433725857,2016-04-18 17:14:56.746762
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
uberWAV,660,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.433725857,2016-04-18 17:14:57.519488
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
uberWAV,780,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7837787143,-122.433725857,2016-04-18 17:14:58.426789
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.433725857,2016-04-18 17:14:59.345216
